question_id,tag_id,tag_name
6ec4130ebe0a47a2a15992100a5c8706,"[18714, 11175, 21439, 18115]","['time-management', 'studying-tips', 'studying', 'motivation']"
6ecdc34b97ce4fe882682fdcdde719a4,[26419],['youth-ministry']
6ed1a3078e5c47bf927739467a4aa8b8,"[18112, 21514, 27293, 21712, 25422]","['scholarships', 'physical-therapy', 'financial-aid', 'athletic-training', 'occupational-therapy']"
6ed401f0ced04eefa1742d8fa0aff4f2,"[54, 21991]","['engineering', 'instrumentation']"
6ed57422ecac4b8ea986e3fc3ac24604,"[27490, 20765, 23815]","['college', 'future', 'anxiety']"
6ed5a0922df54c2597f8c412ba804ef9,"[18981, 18062, 851, 22498]","['film', 'editor', 'video', 'film-editing']"
6ed980295be84a50b3712f0c4bc97090,[29],['teaching']
6ed9da74396d462d99b975b3eea12298,"[29, 18547, 18216]","['teaching', 'education', 'school']"
6eda61e3b8e5453d8aabd290ebdb6f56,[27422],['medical']
6edcba0530524704a3cd46a5738f9ad3,[19445],['scholarship']
6edd5c7142d9412bab4d1fb62e0c18db,"[27292, 18257, 499, 27291, 18703, 29854]","['business', 'fashion', 'business-development', 'websites', 'selling', 'items']"
6edfcdcaf3844146874cc3723caa4e3c,"[18351, 27311]","['finance', 'internships']"
6ee084ce911a4101b48d188ba35b091d,"[18351, 20227, 13922, 15239]","['finance', 'college-major', 'passion', 'career-decisions']"
6ee4a3cae4ca48479cec6eff656ea353,[18027],['physics']
6eeabcf49fb94f5eae61a9febb21307e,"[89, 18109, 18335, 31439]","['medicine', 'healthcare', 'hospital', 'erdoctor']"
6eedccbf7bb34ac4871eaffd2e67496c,[3055],['marine-biology']
6eee12284db94df281f84ca9eca83b5d,"[129, 17844, 18728]","['career', 'communication', 'foreign-languages']"
6eef57db0b5b487b98ce8b154bb2741d,[18340],['therapist']
6ef02b7283644bc198775a30a502eb57,"[18112, 8477]","['scholarships', 'financial-planning']"
6ef563a63e2645b18d5534554fb296fc,"[27306, 18159, 25979, 14951]","['work', 'athlete', 'freshman', 'work-study']"
6ef5f7eb8d4c4c4598b6f21b1116519c,"[18251, 22255]","['travel', 'foreign']"
6ef95051bbfa4fc6adb6384f81b13260,"[18112, 27293, 27219]","['scholarships', 'financial-aid', 'freshmen']"
6ef9a6ff8e204250919e44dbc37ba0a7,[18221],['forensic']
6efde7db6b3a47b086c78d7feaeaa977,[452],['nursing']
6f079962df3f48c0a8d80593e4c7003b,"[452, 146, 15363]","['nursing', 'nurse', 'neonatal-nurse']"
6f090cd107c343cc8e05c6512412457d,"[54, 19533, 335, 27420]","['engineering', 'computer-engineering', 'electrical-engineering', 'aerospace']"
6f0996ebd9f7431b9c8b95250b8c8a24,"[27490, 187]","['college', 'jobs']"
6f0e6cc57dbf414ebe6f4f776f2c9c22,[32941],['collegegoals']
6f18977612434f7dbd51fec6d292a61d,"[21438, 25435, 10299]","['professor', 'manager', 'project']"
6f25073308c444a6bc5e508a244b985b,"[18332, 28833, 22503, 15104]","['sports-management', 'baseball', 'scouting', 'mlb']"
6f29e5093fa5495292c5eacfef64bdf1,"[27490, 18714, 995, 37114]","['college', 'time-management', 'college-advice', 'inneedofhelp']"
6f2b1518595a492fa88e934436853796,"[17972, 18315, 24488]","['marketing', 'economics', 'economy']"
6f2bc4345a1546919c6431dde7eb7783,"[18021, 18340]","['social-work', 'therapist']"
6f2ce91db3cc48a28b2bd475bf1e7a25,[53],['science']
6f2dbbf2aee347149f101f9600900159,"[27490, 18211, 18112, 18324, 27293]","['college', 'money', 'scholarships', 'financial-services', 'financial-aid']"
6f2f956632ae489c97bfad1fb7214ff6,[129],['career']
6f2ff6ee97ee4b12a1d7b99d80346628,"[89, 18109, 18462, 29121, 18242]","['medicine', 'healthcare', 'medical-school', 'hospital-and-health-care', 'residency']"
6f303d831b6f49c0954d07f2c9ccf492,[38740],['jobcorp']
6f316ec72af74ba789d04fd359f8cf5f,[5648],['professional']
6f336c210aca4ef1b628e18398b58c05,"[27490, 54, 129, 20227]","['college', 'engineering', 'career', 'college-major']"
6f3645e6ac5f4a50b9839e6294bfece9,"[18360, 18248]","['psychology', 'psychiatry']"
6f370e83073e4ba086539dce5afb51e0,"[42, 18033]","['veterinary', 'animals']"
6f3946f970f94e01a0816054baa17ad7,"[18452, 17969, 18038, 5944]","['design', 'graphic-design', 'advertising', 'graphic-designer']"
6f3db14d3a654338bb7bdd3fb53cd483,"[18109, 187, 18145, 1113, 29121, 18874]","['healthcare', 'jobs', 'management', 'career-counseling', 'hospital-and-health-care', 'healthcare-management']"
6f4934919c1f4562ba9e2782e37fa9db,"[18547, 21542]","['education', 'tuition']"
6f4abe41718f42239623757b9a1fef11,"[18217, 10214, 27492, 18060, 14097, 20399]","['doctor', 'nutrition', 'cell-biology', 'energy', 'atoms', 'consciousness']"
6f4ec54c793545c28c4aa7d1bebb3968,"[129, 18370, 18457, 21730, 292, 27021]","['career', 'law', 'acting', 'creative', 'singing', 'musical-theatre']"
6f4fe2d8713147b688994cacb7f0161f,[29],['teaching']
6f5004b6ea114cd8aa3eccdd649eec9a,"[33845, 33844]","['needanswers', 'needtoknow']"
6f504ff00d694cb6be68a11637389633,"[55, 21438, 18260]","['engineer', 'professor', 'mechanical']"
6f53050cc2f54ac6bd427a805ac8ea1d,"[54, 22594, 26152, 13608]","['engineering', 'astronomy', 'space', 'astronaut']"
6f5989597d7f4a1ba24027e3c32d0afa,[19095],['community-management']
6f59a8e46b73444ebb3c330adf398297,"[18217, 53, 27286, 21438]","['doctor', 'science', 'teacher', 'professor']"
6f5bef1cc8004c0d830e5e8e99d2211a,[18073],['technology']
6f63035bc3144745bc1ee93e7b0a1c3c,"[11175, 18541]","['studying-tips', 'organization']"
6f63e91f8f8749dfbdd047b8c7c94497,"[27292, 162, 23388, 14111]","['business', 'accounting', 'cpa', 'cfo']"
6f68577d2ef3425180963ab7499c2346,"[89, 51, 18176, 18990, 18058, 27229, 2615, 25418]","['medicine', 'biology', 'research', 'pharmaceuticals', 'public-health', 'drug-development', 'epidemiology', 'disaster-medicine']"
6f686027102b447f848c6d7542ebb4d9,"[461, 1642, 18028, 19334, 2641, 33404]","['computer-science', 'programming', 'interviews', 'video-games', 'computer-programming', 'video-game-programming']"
6f6902a349904a88bc9abd78728cb972,"[27490, 129, 89, 27422, 18031, 29121]","['college', 'career', 'medicine', 'medical', 'pediatrician', 'hospital-and-health-care']"
6f755e0a1ca04af0bfb035244163525e,"[27490, 18360, 27601]","['college', 'psychology', 'major']"
6f7628f5e65e459eace3989929e9f258,"[18106, 5408]","['theatre', 'films']"
6f781d44965443e4b0c2b97efa414068,"[27490, 20227, 27332, 31203]","['college', 'college-major', 'career-choice', 'confused']"
6f8022088640407c9b132400a4f7e103,"[129, 89, 18459]","['career', 'medicine', 'physical-therapist']"
6f8b56c50a7b4f31a66b33c743379ee7,"[17996, 18175, 18171, 161]","['chef', 'cooking', 'culinary', 'restaurant']"
6f8b879861f74966868c8542359c2cc5,"[27490, 32869]","['college', 'degree-selection']"
6f8e54bceef1400bbbaccaf6659c292a,"[452, 18460, 18228]","['nursing', 'physician', 'assistance']"
6f91dd1d382640abba7cd5ca34b3b4a1,"[18338, 27394, 18025]","['chemistry', 'forensics', 'fbi']"
6f92015e609d4a7495baad7b5e8b2e27,"[51, 25259, 27614, 22331]","['biology', 'zoology', 'wildlife', 'wildlife-conservation']"
6f93690a1e2944e9af369dd68a0ac721,[27292],['business']
6f99b3754487455fa94cb71b45bc3a01,"[27490, 18322, 20215, 36420]","['college', 'college-applications', 'admissions', 'applyingtocollege']"
6fa26f74048a43449ab7892292fc37ee,[21109],['graduate']
6fa2fe94f7f94e27b4b03abe353122ac,[146],['nurse']
6fa5425266114981b774d2ab5e94c5f3,[1113],['career-counseling']
6fa5bb88e86d44b8b3d6d92917d26f39,"[27390, 18138, 21428, 18350]","['criminal-justice', 'justice', 'judge', 'social-justice']"
6fa673914e6d4057a0b842c3a1a06d5b,"[27490, 34532]","['college', 'college-experiences']"
6faadd318a4145f997d53eea5e92b9ac,[18073],['technology']
6faadf51158e453d8c046aa1e49b0f6d,[33063],['futureguidancecounselor']
6faf93b4c36b44a881e386e799ced03d,"[27292, 21900]","['business', 'logistics']"
6fb2c446b34a4ff0b619a3c5303647c3,"[55, 187, 27392, 27420]","['engineer', 'jobs', 'software', 'aerospace']"
6fb32d2983e14b859f19258dae6c7634,"[89, 5334, 18134, 174]","['medicine', 'pharmacy', 'volunteer', 'pharmacist']"
6fb5b744906347978465f0805e78076e,"[461, 54, 18073, 27307, 18882, 10507, 13268]","['computer-science', 'engineering', 'technology', 'software-engineering', 'software-development', 'computers', 'dell']"
6fbcf3cb09294bf189db691ab79f97c3,"[29, 27286, 21438, 2300, 21347, 18157, 11341, 13462]","['teaching', 'teacher', 'professor', 'english', 'literature', 'historian', 'education-counselor', 'authors']"
6fbe1729574d467baaaffa1f9a594b24,"[27490, 21630, 18714]","['college', 'college-jobs', 'time-management']"
6fc26f0fa013438ab471c28d048e3cb1,"[55, 27405]","['engineer', 'construction']"
6fc30907b8c94eb59d1e1ab256625228,"[27490, 33713]","['college', 'classswork']"
6fc3b7281d244805bb36a004182c3a3a,[19445],['scholarship']
6fc558bc541a4a98b6a426f9b378d8c8,"[23815, 32558, 35561]","['anxiety', 'mentalhealth', 'undocumented']"
6fc5e5f31ca5456791cb631e8c0988bb,[18175],['cooking']
6fca9e2060ca43d2b45a03aabf988e64,"[27490, 129, 18547, 692]","['college', 'career', 'education', 'higher-education']"
6fccd14552d24824837ff0f065f77606,[18360],['psychology']
6fd43caef4194702ab7d71fbddd57311,"[27490, 18327, 995, 7304, 18336]","['college', 'help', 'college-advice', 'degrees', 'happiness']"
6fe02218a3d6457a81ab828341e77827,"[18126, 18728, 25889]","['majors', 'foreign-languages', 'french']"
6fe12c70c8f34d5795c5a1bcb2bcb57f,"[18370, 18032]","['law', 'math']"
6fe44be045c445009ea03b6e5f598db9,[34510],['scaredofcollage']
6fe604f0ec464a79b24ba24ff64c0bde,"[18547, 18528]","['education', 'teach-for-america']"
6ff53fbbb5c74d42aa7392a62cd3aa02,"[27333, 18443, 18115]","['job', 'career-path', 'motivation']"
6ff756a7ef70453999e92fa57d4705c8,"[27490, 54, 333, 18535, 18260]","['college', 'engineering', 'mechanical-engineering', 'degree', 'mechanical']"
6ffa3d53d8e5425db4ab91f7bcee9cdd,"[54, 129, 18452, 18339, 22246]","['engineering', 'career', 'design', 'aerospace-engineering', 'aeronautics']"
6ffde855f4ca495ba86433463ead1108,"[27292, 18037, 18787, 18428, 20668]","['business', 'event-planning', 'event-management', 'coordinating-events', 'corporate-events']"
700172696b9b48859d4a9855f1878ac5,[18457],['acting']
7002a20d30744395bf1ded6c1fb50b68,"[17969, 18344]","['graphic-design', 'social-media']"
7003ceffea6246bb9d01d321cd027206,"[27490, 452, 146, 410]","['college', 'nursing', 'nurse', 'university']"
7004828b6fd14a198b1302faec5c5471,"[129, 1113, 27332, 18443, 18886]","['career', 'career-counseling', 'career-choice', 'career-path', 'career-planning']"
7005b4c40ffe4411b4eeac4a72e5b56d,"[18261, 31754, 14225, 33163, 32376]","['industry', 'socialmedia', 'agency', 'jobsearch', 'publicrelations']"
70061453178f42c2a8f95f7859caa691,"[27490, 129, 27311, 18028, 1037, 21292, 31098]","['college', 'career', 'internships', 'interviews', 'volunteering', 'cover-letters', 'job-application']"
700977fde89349e997dd4f8b99944d1f,[187],['jobs']
700c1cab601640be83f726b983b67a8f,"[89, 18109, 18031, 470, 27289, 29121]","['medicine', 'healthcare', 'pediatrician', 'nurse-practitioner', 'pediatric-nursing', 'hospital-and-health-care']"
700ce22ec39e4211885e5223b56b624b,"[27490, 129, 2763, 27404, 11837, 19704, 31098]","['college', 'career', 'job-search', 'resume', 'career-advice', 'personal-development', 'job-application']"
700d1de10d6c4632a49f753d5b85af5a,"[18251, 18324, 29520]","['travel', 'financial-services', 'studyabroad']"
700e4e4d28a6449582fda4cf2e91dc09,"[15211, 31269]","['medschool', 'futuredoctor']"
700f2b3e6109456e99c763fe00050a7a,"[25422, 1353, 31884, 29912, 31883]","['occupational-therapy', 'therapists', 'occupational', 'equipment', 'tools']"
700f7f6345104a98b7ac3d384b754818,"[27490, 18114, 22812]","['college', 'college-selection', 'ucla']"
7014e068e6ab4d148edd454a3922938b,"[18147, 33546, 33547]","['opportunities', 'bookworm', 'workexperience']"
7017565a7f0141dbb47a3445ed128e34,"[27490, 27333]","['college', 'job']"
7018c3a1df474544901378a96125f333,"[18370, 27390, 18255, 27394]","['law', 'criminal-justice', 'law-enforcement', 'forensics']"
70204dbdd03e48acae1b693104f5e506,[27320],['cad']
702247ae7ecf433ea37ba8e2ff839db6,"[54, 55, 46, 18800, 18042, 12364]","['engineering', 'engineer', 'lawyer', 'counselling', 'lawyers', 'it-lawyer']"
7023be0198c74e3486113c9758451d43,"[18370, 46, 25692, 26596, 26597]","['law', 'lawyer', 'attorney', 'civil-law', 'personal-injury']"
7024e5d0da704a1691eee4b9776e8706,"[27490, 18222, 31303]","['college', 'government', 'politicalscience']"
702876b52868469b8133a31000430f95,"[18126, 33311]","['majors', 'minors']"
702a9a8a10844dc79e03adeac0b5612f,"[1060, 18031]","['pediatrics', 'pediatrician']"
702dc3c3b3e44b0894c3335209cd3180,"[18145, 84, 18074, 3399]","['management', 'hospitality', 'restaurants', 'hotel-management']"
7033a1f2974544c28aff9132617ba978,"[27490, 18217, 29, 27295, 18981, 18136]","['college', 'doctor', 'teaching', 'computer', 'film', 'media']"
7033dcbfb79f48f8a15a22802ba902b8,[35734],['forensicpsychology']
7033eab268d2463daeffcdf74fc9eb3e,[35402],['studentathlete']
70359e7e6e4a4f5fb5e4441fef9c66f4,"[5648, 23216]","['professional', 'email']"
7035a27a52b946e78e6ded8c27545010,[28830],['photography']
703673a592b04899893e24a112d2c6f5,"[27490, 27292, 18351, 18211, 22872, 17998, 21621]","['college', 'business', 'finance', 'money', 'advice', 'investing', 'beginner']"
7036e3248a694238bb1b1ec8d5badad2,"[18136, 18432]","['media', 'social-media-marketing']"
703c5321300f461191ec79b33eefba8d,"[27490, 55, 410, 18339]","['college', 'engineer', 'university', 'aerospace-engineering']"
703c79237b7c40f6aa8bfbcc5551e604,"[27292, 89, 18211, 27332, 18443, 18128]","['business', 'medicine', 'money', 'career-choice', 'career-path', 'undecided']"
7044f202ca084256977082d6800fb486,[18211],['money']
70453d4a1d884375815217f7eecf3774,[19095],['community-management']
70477df922394e8f806a5276ba18b19c,"[27490, 2175]","['college', 'students']"
70495b94d4414aa18208c2942de113f7,"[27292, 24143]","['business', 'executive']"
70496866613046f98b385fe2bfa60533,"[27312, 18551, 21628, 21795, 23871, 21903]","['film-acting', 'video-production', 'drama', 'stage-management', 'studio-lighting', 'film-production']"
704aad11c5e845d0b0f835a7f45d8c4c,"[18211, 134]","['money', 'artist']"
704d18482671459db8a99eee2be19e93,"[5334, 5072, 6827, 19879]","['pharmacy', 'pharmacists', 'clinical-pharmacy', 'retail-pharmacy']"
70550924525245bfa86b2e91329548b8,"[18789, 2673, 11168, 29395]","['stem', 'dentistry', 'orthodontist', 'stem1']"
705798bb99454ae3a0c35e0f9ee5d5f0,"[27490, 162]","['college', 'accounting']"
7059b50e01744f1184ffcbdf8d5d0703,[129],['career']
705ea39c322e49c3998145e2342dbb6e,"[18276, 18047, 5408]","['music', 'television', 'films']"
706946b3571b4597ab63b57958a821d6,"[42, 11460, 18033, 25427, 29334]","['veterinary', 'veterinary-medicine', 'animals', 'animal-health', 'vet']"
706ccacc60704d57be20ed4bf2160ed8,"[18109, 5334, 5072, 29121, 20224, 14269, 21515]","['healthcare', 'pharmacy', 'pharmacists', 'hospital-and-health-care', 'rights', 'prescribing', 'prescription']"
706ce562d3684170a88589539a1fdfe2,"[89, 18176]","['medicine', 'research']"
7076f1061f084ddeb661ffd08e35b2a7,"[18263, 18047, 2177, 11364, 14261]","['sports', 'television', 'broadcast-media', 'espn', 'sports-broadcasting']"
70778ab39b0f4d5a8cb0e99242fc95a1,[27225],['cannabis']
7077ea7cedf0491b9f3511249c568efe,"[2673, 21811, 11065]","['dentistry', 'dental', 'dental-hygiene']"
7077fa49232445228e037407a355dfb7,"[18035, 25435]","['banking', 'manager']"
707a99151f1b4b1c8755fb9e82643820,[27332],['career-choice']
707b0a5382f74faf908513e1b480b769,"[18109, 36, 22867, 18874]","['healthcare', 'health', 'certifications', 'healthcare-management']"
707bf4682cc748e29fbca29585e74ba2,"[27490, 18211, 36679, 30092, 33925]","['college', 'money', 'university-of-hartford', 'choosing-a-college', 'paying-for-college']"
707e7d2e71124c0d844e8ea7c2547b27,[29520],['studyabroad']
707f08d629b942e08003d0188041983d,"[129, 18360, 18547, 1113, 27332, 18443, 8441, 19702, 17971, 24397, 12990, 18303, 32821, 32822]","['career', 'psychology', 'education', 'career-counseling', 'career-choice', 'career-path', 'undergraduate', 'designer', 'user-experience', 'online-learning', 'certification', 'user-interface-design', 'explore', 'lifeishard']"
7080c035d45b4cb9836c90553013899c,[33793],['strive']
7081d54d9ee2405ca4a0e05bd90f0af3,"[18459, 21514, 20312, 25263, 20049, 11911]","['physical-therapist', 'physical-therapy', 'college-minor', 'majors-and-minors', 'developmental-psychology', 'recreational-therapy']"
7081f34feeb842fc994f5759984af837,"[18351, 18028, 17998, 18324, 19717, 21522]","['finance', 'interviews', 'investing', 'financial-services', 'investment-management', 'interviewing']"
70890d8362004c029efffd693a98f159,[27286],['teacher']
7089ee07a3db4d5e9faf72ebdf124b2c,"[27407, 35197, 31336]","['medical-field', 'baylor', 'expensive']"
708ea622c116456d87a7c925efd92764,"[129, 27405]","['career', 'construction']"
709108988ca0429282e8b37fbe6012db,"[146, 27067, 32895, 32894]","['nurse', 'registered-nurse', 'traveling-nurse', 'traveling-registered-nurse']"
7093614df57e4993a3ebd321dbfc38f4,[187],['jobs']
7093cdd3c224421498fdcd8c2fb3f191,[11028],['doctorate-degree']
709e6be7226042a2947f7daedac1b60d,[2177],['broadcast-media']
70a074e32b1e4532883db6f695196c30,"[18360, 18370, 19255]","['psychology', 'law', 'clinical']"
70a2b4cdd5ad4dcb91edd6c3bc793193,"[18217, 53, 20214]","['doctor', 'science', 'cancer-research']"
70a3e2fb951242f4b03d04e1a70cc843,"[54, 18338, 18060, 12091]","['engineering', 'chemistry', 'energy', 'energy-engineering']"
70a5d0e5c60744bfba07e1d08aaa496b,[27289],['pediatric-nursing']
70a6ecdcf0af453ebd31046a6f07b509,"[29, 27286, 18547, 36988]","['teaching', 'teacher', 'education', 'gettingready']"
70a71d51dd7a422f9c78fb3fd8365698,"[27292, 20227]","['business', 'college-major']"
70a920727c194f159c8461f929f769b2,[27311],['internships']
70aabef1bb1a44ce855d5299af28ce52,"[54, 333, 18368, 29637, 29040]","['engineering', 'mechanical-engineering', 'mechanical-engineer', 'job-shadowing', 'mechanical-or-industrial-engineering']"
70ad811cc81149988c6eb67287d2fdbf,"[18263, 18148, 25181]","['sports', 'coaching', 'coach']"
70ad90856a4f40d38c4daa2ce430e831,[18114],['college-selection']
70af100a02a643808624cdfc4e810089,"[27292, 18167, 18432]","['business', 'writing', 'social-media-marketing']"
70af3663e9ae476fb2aaf97108f388cd,[31909],['costforcollege']
70b0579c6ffa4806b00f1b3849344af9,"[29, 2300, 20673]","['teaching', 'english', 'language']"
70b0bb9271134c2fb48ca35cd07c0e30,[33234],['futurespedteacher']
70b265f47b5d4e118c826393458fa3bc,"[27333, 27234, 25258]","['job', 'biochemistry', 'biochemist']"
70b939c4e8e641689719879ef1e66e8d,"[18276, 12493, 11803]","['music', 'music-composing', 'composer']"
70b954fa59814a2d94c5583eccb2d442,[18146],['police']
70b9a5ca276b42c28643b048362fb4b9,"[18457, 113]","['acting', 'experience']"
70babf8892414c5da1e236e6336f7eff,"[54, 18355]","['engineering', 'computer-engineer']"
70bb41bfcc174bd8ace3ec0d79459d9c,"[89, 27422, 18460, 19446, 18131, 2610, 18108]","['medicine', 'medical', 'physician', 'hiring', 'pathologist', 'pathology', 'hire']"
70c440f863654abda31f9ca5acfca4fe,"[2763, 18112, 27293]","['job-search', 'scholarships', 'financial-aid']"
70c51640b86d4ad2baef07f87069f9bb,"[129, 35622]","['career', 'mind-over-matter']"
70c86c4b62f145119f3491de2e400ca5,"[461, 4168]","['computer-science', 'careers']"
70c9f94a473f4918be17421cd1976a52,"[18351, 18112]","['finance', 'scholarships']"
70ca4870a6984998a868cb0149d125f0,"[18217, 21438, 146, 5648]","['doctor', 'professor', 'nurse', 'professional']"
70ca4e27f9c646eea52386302f4c16fc,"[18457, 22592, 18106, 18118, 27312, 5408, 21760]","['acting', 'act', 'theatre', 'theater', 'film-acting', 'films', 'short-films']"
70cbfa93f6c04bb0983d1df0412404ac,"[27490, 129, 18460, 29528, 26428, 30633]","['college', 'career', 'physician', 'physicians', 'chiropractor', 'chiropractors']"
70d0130124764f8aa31da6db302a4762,"[19704, 19171, 13136, 19151]","['personal-development', 'depression', 'dorms', 'anxiety-disorders']"
70d35cb7f02f431d811a5d592e88302d,"[21539, 18452, 17969, 134, 19515, 14030]","['art', 'design', 'graphic-design', 'artist', 'conceptual-art', 'movie-production']"
70d3d38bb7c341b9a3ee805240e90c1d,"[54, 333, 18338, 27331, 4897, 8794, 29305]","['engineering', 'mechanical-engineering', 'chemistry', 'chemical-engineering', 'chemicals', 'organic-chemistry', 'chemical-technicians']"
70d439929adf43bd80127b0d7d938daf,"[187, 27601, 18144]","['jobs', 'major', 'sociology']"
70de3bb273c04df3ac61d2414a907eb0,"[27490, 53, 36, 25237]","['college', 'science', 'health', 'cdc']"
70e17bf0a25d4bda9431ebbdcd1496f6,[27422],['medical']
70e4815e57d34944b3427e81e66a1c72,"[129, 18360, 18547, 1113, 18021, 940, 11093, 20304]","['career', 'psychology', 'education', 'career-counseling', 'social-work', 'counseling', 'life-coach', 'mental-health-counseling']"
70e7220f01b24b5295505045e7e9a66f,"[129, 18126]","['career', 'majors']"
70e7be7b06ec44b4a66b8f2a82bab741,"[18445, 42, 11460]","['veterinarian', 'veterinary', 'veterinary-medicine']"
70e822638a5b47dc80298291405502f8,"[27490, 18050, 18020, 19966, 36584]","['college', 'international', 'international-relations', 'foreign-policy', 'global-affairs']"
70e881dbe6f44bbda5dbcbe0e6b33f31,"[18351, 18276, 292]","['finance', 'music', 'singing']"
70e98ecc2826461ca892ab2af41001ce,"[27490, 129, 42, 11792, 29781]","['college', 'career', 'veterinary', 'work-shadowing', 'lor']"
70f0668c50074324834f936c49a4b4c5,[27404],['resume']
70f79946ec2f44e19b3c98dca8548cb4,"[18217, 89, 27422, 7478]","['doctor', 'medicine', 'medical', 'surgeon']"
70feca022e724233a158ed70b7668f59,"[27286, 2300]","['teacher', 'english']"
71007116f57d4c88993ef25e6c3c4c92,[18171],['culinary']
71071e07a4e343a4944004a703543d51,"[814, 27510, 2641]","['mathematics', 'information-technology', 'computer-programming']"
710896276782425f9152cf207b12c658,"[18065, 18452, 17969]","['tech', 'design', 'graphic-design']"
710d0084b9a4416292539768a64cba6a,"[18339, 17997, 21553]","['aerospace-engineering', 'demand', 'job-outlook']"
710db20da2ff49c7a260dcedf23800c6,"[20227, 18443, 18327, 29481]","['college-major', 'career-path', 'help', 'physician-assistant']"
711272fcbdc04edeb6b97fad9cd73f44,"[54, 55, 333, 18368]","['engineering', 'engineer', 'mechanical-engineering', 'mechanical-engineer']"
711297a9fbbc41e5b8116aecc90b9571,"[27490, 18112, 21542, 26845, 32736]","['college', 'scholarships', 'tuition', 'funding', 'website']"
71168dddb12a40c4854a56d1eff13535,"[51, 3055, 18033, 12099]","['biology', 'marine-biology', 'animals', 'aquarium']"
7119bb2b48a74fb5a2f0741cbe1f85e3,"[18370, 46, 8441]","['law', 'lawyer', 'undergraduate']"
7119e2e07659426385db14a1725d2e80,"[27490, 995, 11175, 21439, 25551, 15381]","['college', 'college-advice', 'studying-tips', 'studying', 'study-tips', 'study-habits']"
7121d27319314df3bcc38aeec70ba508,"[187, 2763, 27404, 19720]","['jobs', 'job-search', 'resume', 'resume-writing']"
7125b91ba201469fa74889348d1d651d,"[5648, 18167, 19975, 23221]","['professional', 'writing', 'author', 'writer']"
7129420a523a4c27b42d217bfaebd2e9,"[89, 18263, 18459]","['medicine', 'sports', 'physical-therapist']"
712a3788f4874fc0b7cbc94e2ada664f,"[27292, 18276, 27426, 9275, 25255]","['business', 'music', 'entrepreneurship', 'sound-editing', 'record-labels']"
712a69ae45724186b4cb26fc80ec2e6d,[14678],['summer-jobs']
712e5ae15d2b4478a9485320e2394beb,"[54, 18434]","['engineering', 'environmental-engineering']"
713025be16f949e8b331139fcebcdcc1,"[21539, 18257, 18452]","['art', 'fashion', 'design']"
713d356bbf024ecfb129eb1177e94700,[27390],['criminal-justice']
713eac211cb34f7785e8a6728b6130b5,"[55, 4851, 18039, 19711]","['engineer', 'engineers', 'non-profit', 'ngos']"
7142d905003547548d010e312584cf74,"[18370, 25692, 18227, 27221]","['law', 'attorney', 'prosecutor', 'city']"
7148f25aef08423896810d2570eaf4d3,[18327],['help']
714ae692353f445b8ffafc2444d98d0c,"[54, 18211]","['engineering', 'money']"
714ce94246ef480db1d90f4e111b2848,[333],['mechanical-engineering']
7151023e670b465fb14d624af1d46771,"[27286, 18547, 3967, 25347, 18151]","['teacher', 'education', 'student', 'educator', 'classes']"
71537151073d4aff916d21439437a939,[39062],['anesthesiologistnurse']
71540d755147423085e84e85730b664d,"[129, 89, 18109, 113, 29121, 19262]","['career', 'medicine', 'healthcare', 'experience', 'hospital-and-health-care', 'learning']"
7157cb2126ea4c8e832658df36b3bd22,[64],['architecture']
7158baaa8e444278936f0260fdf5872b,"[27490, 692, 4168, 18815]","['college', 'higher-education', 'careers', 'statistics']"
715ed635f9854a4eb4e4e84e9f3f8d31,"[27490, 29, 27286, 3967, 18146]","['college', 'teaching', 'teacher', 'student', 'police']"
715ff901dfe84636b2a09fbfbd6c90bb,"[27490, 27292, 129, 1113, 19254]","['college', 'business', 'career', 'career-counseling', 'human-resources']"
71605427b3de4ba88861ea30156bdb96,"[29481, 30146]","['physician-assistant', 'students-interested-in-career-as-physician-assistants']"
71619762a26445b3abcf7036a4b05f7f,"[54, 129, 1113, 25347, 416]","['engineering', 'career', 'career-counseling', 'educator', 'civil-engineering']"
71633b1406c44036911faa5e07c83deb,[64],['architecture']
71635ac20b1c4f9e93f70df92db16f97,"[25347, 25612]","['educator', 'police-officer']"
71673fd4d8924fb2bf4ec31d1bc0f984,"[499, 599, 18730, 18369, 27011]","['business-development', 'federal-government', 'international-business', 'ceo', 'government-relations']"
7167d0c313744aecbd316c6892e4e969,"[5074, 470, 11902]","['registered-nurses', 'nurse-practitioner', 'school-nursing']"
716d1b6f35064a6fb0b5b3041216634e,"[54, 27333, 27235, 29392, 13810, 34085]","['engineering', 'job', 'bioengineering', 'question', 'florida', 'biomedicalengineering']"
716e1eb45ae64de29633eacf2ebddc0e,"[18370, 46, 18255, 26613]","['law', 'lawyer', 'law-enforcement', 'law-school']"
716efc630c014f87b32a8324044b02b6,"[27490, 129, 27295, 18073, 27601, 60, 13027]","['college', 'career', 'computer', 'technology', 'major', 'google', 'samsung']"
716f0e521b2b401999505f56b849eee4,"[27132, 11341]","['school-counselor', 'education-counselor']"
716f2ba7b0b84142bdafd5655c3ebb4b,"[27404, 31098]","['resume', 'job-application']"
7171499efc4c424c8fb91409a88907d4,"[18124, 23641, 5491]","['dance', 'hip-hop-dance', 'jazz-dance']"
717249787e594b448d4dd7fee0e9e618,"[187, 18341]","['jobs', 'environmental-science']"
7172513585d34a66840aafea1d9303ee,"[18217, 22766]","['doctor', 'premed']"
